12.0317416665333,12.013401274608649,11.99507428983278,11.976760713729,11.958460547852692,11.940173793741907,11.921900452930394,11.90364052697635,11.88539401740102,11.867160925758478,11.848941253582874,11.830735002406941,11.812542173785449,11.794362769237596,11.776196790316149,11.758044238551316,11.739905115474826,11.721779422637995,11.703667161557957,11.68556833378619,11.667482940848913,11.649410984276878,11.6313524656179,11.613307386387056,11.595275748134528,11.57725755238252,11.559252800660811,11.541261494513678,11.523283635454154,11.505319225031124,11.487368264762733,11.469430756177815,11.451506700817058,11.433596100191453,11.415698955848596,11.397815269302535,11.379945042081166,11.36208827572156,11.344244971732671,11.326415131660797,11.308598757015856,11.290795849324823,11.273006410121111,11.255230440911642,11.237467943241414,11.21971891861618,11.201983368562008,11.184261294608614,11.166552698260894,11.148857581062547,11.131175944515121,11.113507790143794,11.095853119474548,11.078211934010366,11.060584235293295,11.042970024820999,11.025369304117664,11.0077820747055,10.990208338086129,10.972648095798302,10.955101349337408,10.937568100226102,10.920048349982785,10.902542100107732,10.885049352136363,10.867570107561793,10.850104367905148,10.83265213468098,10.815213409388239,10.797788193558965,10.780376488684004,10.762978296282963,10.745593617866495,10.728222454932244,10.710864809008838,10.693520681584852,10.676190074178368,10.658872988296116,10.641569425434442,10.624279387118516,10.607002874834656,10.589739890099416,10.572490434415554,10.55525450927815,10.538032116208877,10.520823256691783,10.503627932241908,10.486446144358002,10.46927789453388,10.452123184287682,10.434982015101202,10.417854388487951,10.400740305942643,10.383639768957842,10.366552779048114,10.349479337692996,10.332419446404483,10.315373106673203,10.298340319990492,10.2813210878673,10.264315411780908,10.247323293241799,10.230344733736471,10.213379734755048,10.19642829780483,10.179490424360848,10.162566115932057,10.145655374000805,10.12875820005601,10.11187459560128,10.095004562109402,10.078148101087807,10.06130521401465,10.044475902377664,10.027660167676721,10.01085801138236,9.994069435000497,9.977294440005055,9.96053302788259,9.94378520012921,9.927050958213204,9.91033030363897,9.893623237876161,9.876929762410175,9.860249878733303,9.843583588311605,9.82693089264795,9.810291793207687,9.79366629147507,9.777054388938538,9.760456087061916,9.743871387346552,9.727300291253446,9.71074280026572,9.694198915867931,9.677668639521665,9.661151972726744,9.644648916939792,9.62815947364281,9.611683644316432,9.595221430420613,9.578772833451833,9.562337854864117,9.545916496137755,9.529508758749412,9.513114644157477,9.496734153854925,9.480367289293305,9.464014051951159,9.447674443301139,9.431348464800081,9.415036117937417,9.39873740416222,9.382452324951283,9.366180881773214,9.349923076083305,9.333678909367405,9.31744838307212,9.301231498672484,9.285028257633032,9.268838661407521,9.25266271147818,9.236500409289143,9.220351756313692,9.20421675401224,9.188095403837035,9.171987707266641,9.155893665742724,9.139813280736808,9.123746553705159,9.107693486098517,9.091654079391743,9.075628335024042,9.059616254465181,9.043617839167228,9.027633090579437,9.011662010172932,8.995704599384448,8.979760859681997,8.96383079251342,8.94791439932649,8.932011681588552,8.916122640733876,8.900247278228722,8.884385595516655,8.868537594043996,8.85270327527426,8.836882640639265,8.821075691603504,8.80528242960624,8.789502856092339,8.773736972521462,8.757984780322966,8.74224628095958,8.726521475866232,8.710810366486342,8.695112954275679,8.679429240661136,8.66375922710368,8.648102915033864,8.632460305893678,8.616831401134954,8.60121620218213,8.58561471049441,8.57002692749792,8.554452854633249,8.538892493348245,8.523345845064892,8.507812911240626,8.492293693297126,8.47678819267357,8.461296410813794,8.44581834913733,8.430354009099837,8.414903392118509,8.399466499631135,8.384043333077496,8.36863389387467,8.353238183476543,8.33785620329578,8.322487954768798,8.307133439331276,8.291792658398274,8.276465613420614,8.261152305807688,8.245852736994104,8.23056690841143,8.21529482147289,8.200036477625629,8.184791878276348,8.16956102485766,8.154343918796961,8.139140561505679,8.123950954427226,8.108775098965616,8.093612996551464,8.078464648607959,8.063330056544734,8.048209221801443,8.033102145779402,8.018008829907233,8.002929275603885,7.987863484277201,7.972811457363035,7.957773196260011,7.942748702394752,7.927737977181922,7.912741022027597,7.897757838363792,7.882788427586437,7.867832791120148,7.8528909303752785,7.837962846756138,7.823048541690863,7.808148016572693,7.793261272824239,7.778388311851497,7.7635291350570315,7.748683743865049,7.733852139666111,7.719034323880812,7.7042302979107555,7.68944006315677,7.674663621039102,7.659900972945619,7.645152120294906,7.63041706448414,7.615695806912417,7.600988348995986,7.586294692120028,7.571614837701104,7.556948787131935,7.542296541809891,7.527658103147184,7.51303347252631,7.498422651361804,7.483825641041887,7.469242442962224,7.454673058530946,7.440117489127861,7.42557573616548,7.411047801027482,7.396533685107836,7.382033389810556,7.367546916512758,7.35307426662493,7.338615441526171,7.324170442608765,7.309739271272566,7.2953219288920055,7.280918416875528,7.266528736597635,7.252152889448917,7.237790876825045,7.223442700097753,7.209108360673455,7.194787859921993,7.180481199232297,7.166188379995801,7.151909403581548,7.137644271393906,7.123392984798041,7.109155545181216,7.094931953930593,7.08072221241279,7.066526322029335,7.052344284141465,7.038176100134523,7.024021771391367,7.009881299276522,6.995754685187641,6.9816419304830335,6.967543036545788,6.953458004754413,6.9393868364713605,6.92532953309036,6.9112860959667985,6.8972565264814945,6.883240826008581,6.869238995908442,6.855251037570847,6.841276952348253,6.827316741619215,6.813370406753444,6.7994379491092705,6.785519370072457,6.771614670992535,6.757723853245792,6.743846918197478,6.729983867203872,6.7161347016467055,6.702299422872573,6.688478032255485,6.674670531156202,6.660876920928962,6.647097202951412,6.633331378567222,6.619579449148119,6.605841416050328,6.592117280626062,6.578407044248843,6.564710708259412,6.55102827402721,6.537359742903893,6.523705116239646,6.51006439540384,6.496437581734276,6.482824676598105,6.469225681342379,6.455640597315266,6.442069425881938,6.428512168377258,6.414968826166086,6.401439400590825,6.387923892997639,6.374422304747459,6.3609346371722175,6.34746089163446,6.334001069471918,6.320555172028754,6.307123200661624,6.293705156699512,6.28030104150266,6.266910856404088,6.253534602745955,6.240172281880605,6.2268238951340855,6.213489443864318,6.200168929399566,6.1868623530800075,6.173569716253629,6.160291020243529,6.147026266405313,6.133775456062456,6.1205385905531475,6.107315671220989,6.0941066993861295,6.080911676401845,6.067730603586779,6.054563482277153,6.0414103138121344,6.028271099508919,6.015145840718443,6.0020345387545,5.988937194951334,5.9758538106436445,5.962784387145783,5.949728925806015,5.936687427933562,5.923659894860593,5.910646327917304,5.897646728415664,5.884661097699843,5.87168943707588,5.858731747873399,5.845788031418051,5.832858289019438,5.819942522017585,5.8070407317153485,5.794152919439799,5.78127908651201,5.768419234239214,5.755573363957257,5.742741476965809,5.72992357458938,5.717119658144425,5.704329728935816,5.691553788295184,5.678791837519006,5.666043877929224,5.653309910837634,5.640589937546764,5.627883959383977,5.615191977642558,5.602513993641876,5.589850008689033,5.577200024084208,5.564564041150462,5.551942061177886,5.539334085483265,5.52674011536897,5.514160152132839,5.501594197093593,5.489042251538118,5.476504316780613,5.463980394118679,5.45147048484782,5.438974590282375,5.426492711706022,5.41402485043036,5.401571007748191,5.389131184952685,5.376705383353757,5.364293604231878,5.351895848896041,5.339512118634199,5.3271424147371995,5.314786738510496,5.3024450912313466,5.290117474206125,5.277803888717912,5.265504336055223,5.253218817519018,5.240947334383332,5.228689887951917,5.216446479502933,5.204217110322578,5.19200178170727,5.179800494927826,5.167613251285361,5.155440052053081,5.143280898514865,5.131135791962555,5.119004733663734,5.106887724916874,5.094784766990198,5.082695861165265,5.070621008729301,5.058560210946655,5.046513469113144,5.034480784491963,5.0224621583623605,5.010457592006911,4.998467086686712,4.98649064369492,4.9745282642896775,4.962579949747905,4.950645701347492,4.938725520346286,4.926819408034771,4.9149273656659895,4.903049394514553,4.891185495853617,4.879335670938299,4.867499921054834,4.855678247452686,4.8438706514036465,4.83207713417609,4.820297697022442,4.808532341224546,4.7967810680284,4.785043878702909,4.773320774511642,4.761611756704329,4.749916826558382,4.73823598531632,4.726569234244161,4.714916574600633,4.703278007632765,4.691653534613503,4.680043156781878,4.66844687540101,4.656864691724741,4.645296606997413,4.633742622487452,4.622202739430407,4.610676959067612,4.599165282684461,4.5876677115142686,4.576184246794221,4.564714889789803,4.55325964173471,4.5418185038779315,4.530391477471946,4.518978563748049,4.50757976396871,4.496195079362456,4.484824511175786,4.473468060656351,4.46212572903204,4.450797517562468,4.439483427450935,4.428183459986766,4.416897616376035,4.405625897870793,4.394368305692894,4.383124841090788,4.371895505293326,4.360680299531409,4.349479225050292,4.338292283067961,4.327119474814385,4.315960801545783,4.304816264475798,4.293685864836972,4.282569603848986,4.271467482741019,4.260379502763743,4.249305665118404,4.238245979673564,4.2272004299886765,4.21616902667599,4.205151770635634,4.194148663054579,4.183159705155194,4.172184898168556,4.1612242433010005,4.150277741787415,4.139345394836502,4.1284272036665275,4.117523169503603,4.106633293550494,4.095757577004575,4.084896027042209,4.074048632832668,4.063215401886703,4.052396335236012,4.041591434085174,4.0308006996265355,4.020024141516344,4.009261743750102,3.9985135194518433,3.987779463821508,3.977059581036996,3.9663538722351626,3.955662338592668,3.944984989763052,3.9343218098766406,3.923672808944479,3.913037988004089,3.9024173482414035,3.891810890865921,3.8812186170779626,3.8706405280682485,3.860076625050801,3.849526909207903,3.838991381745228,3.8284700438579415,3.8179628967193127,3.807469945528029,3.7969911875584064,3.7865266386154985,3.7760762659664713,3.7656400905161926,3.7552181129947106,3.7448103345814836,3.7344167592935547,3.724037394276945,3.7136722201843027,3.703321253824667,3.6929844888308665,3.6826619299705783,3.6723535785521135,3.6620594357369347,3.6517795037770173,3.6415137821998442,3.631262273510962,3.6210249800215344,3.610801897739699,3.6005930342067645,3.590398388767405,3.5802179570022297,3.5700517485488725,3.559899756797285,3.5497619889620395,3.5396384485945944,3.5295291249439096,3.5194340262281507,3.509353157490051,3.4992865123153627,3.489234098340363,3.479195912658804,3.469171956850252,3.4591622352412728,3.449166761140938,3.4391855073926334,3.429218488739766,3.419265706993152,3.409327177811209,3.3994028830408918,3.3894928194634835,3.379596997365888,3.3697154159687632,3.3598480796250216,3.3499949880183437,3.340156148643824,3.330331567755517,3.320521215841843,3.3107251150237915,3.300943263212492,3.29117566604903,3.281422322155608,3.2716832437345973,3.26195840667869,3.252247840466967,3.2425515155607356,3.2328694516455365,3.223201652284147,3.213548114512318,3.203908832376095,3.1942838136142604,3.1846730625421276,3.175076584997338,3.165494364838043,3.155926421967621,3.14637273839533,3.1368333325136692,3.1273081953117985,3.117797325215257,3.108300728282123,3.0988184082992083,3.089350359077508,3.0798965890905494,3.070457106508148,3.0610318936795364,3.0516209628025375,3.04222432204024,3.0328419625720247,3.0234738882017558,3.0141200881149377,3.0047805869611883,2.995455359822622,2.9861444232862095,2.976847783709607,2.96756543490636,2.958297377122611,2.949043602198174,2.9398041254270004,2.930578952905101,2.9213680642034694,2.9121714799436984,2.9029891922301205,2.893821203295761,2.884667523957351,2.8755281391297527,2.866403067656133,2.857292285449512,2.848195810717873,2.8391136351031827,2.8300457647596513,2.820992213471436,2.8119529661490894,2.802928033832898,2.793917419956639,2.7849211102577236,2.7759391257601176,2.766971459331675,2.7580180949410744,2.749079055981465,2.7401543355933264,2.7312439352779294,2.722347849687581,2.713466076175467,2.7045986441541947,2.6957455286488403,2.686906733322671,2.6780822657017547,2.6692721213400428,2.6604763130826004,2.651694835961569,2.6429276820905563,2.6341748604420734,2.625436378752086,2.6167122138925927,2.608002390320321,2.5993069230327777,2.5906257818109903,2.581958971008878,2.5733064985603438,2.5646683729909827,2.5560445858459073,2.5474351266928177,2.5388400349554283,2.530259288301298,2.521692878095045,2.5131408171949556,2.504603089006393,2.496079722531192,2.487570716448716,2.4790760545444113,2.470595736775034,2.4621297811281564,2.453678166508086,2.4452409136235875,2.4368180245240896,2.42840947592678,2.4200152935142376,2.4116354671248206,2.4032700065717383,2.3949189077276816,2.3865821675780614,2.378259798858985,2.3699517955408465,2.3616581585059095,2.3533788988928865,2.3451140003767406,2.3368634656726504,2.3286273081896915,2.3204055010892386,2.312198082395855,2.3040050283316456,2.2958263517485915,2.2876620496795153,2.279512113748412,2.2713765659867073,2.2632553904774624,2.255148608519671,2.2470562010121755,2.238978169613845,2.2309145231662537,2.222865261006142,2.2148303928855912,2.206809904644084,2.1988038127305134,2.1908120985478985,2.1828347694617873,2.1748718306939665,2.1669232976553565,2.1589891475261793,2.1510693885865364,2.143164018601061,2.1352730489782727,2.127396466711367,2.1195342852119623,2.111686508015224,2.103853137908777,2.096034156879509,2.0882295856180813,2.0804394145743745,2.072663647579389,2.064902275254903,2.05715530795462,2.049422742258381,2.041704591660122,2.0340008500043725,2.026311517065517,2.0186365897000758,2.0109760717514624,2.0033299737366503,1.9956982864019974,1.9880810134009281,1.9804781504431341,1.9728897036177513,1.9653156725334786,1.9577560642715925,1.9502108685238526,1.9426800949555898,1.9351637436826103,1.9276618144555635,1.9201743118939365,1.91270122910984,1.9052425696359496,1.8977983365246958,1.890368534381545,1.8829531580981542,1.8755522098511996,1.8681656921483993,1.860793605386638,1.8534359526550561,1.846092726097586,1.8387639399371616,1.8314495859050155,1.8241496677617874,1.8168641859510337,1.8095931432201966,1.8023365381037701,1.7950943746742776,1.7878666523284017,1.7806533707317187,1.7734545318664174,1.76627013728777,1.759100189064183,1.7519446855780765,1.7448036290996272,1.737677022517424,1.730564863529559,1.7234671553569056,1.7163838983387845,1.7093150928311789,1.7022607404136108,1.6952208423787594,1.6881954005872686,1.6811844140155006,1.6741878836420425,1.6672058114733945,1.6602381983239995,1.653285045308288,1.6463463530568803,1.6394221224597487,1.632512355207347,1.6256170515051729,1.6187362126634157,1.6118698393500497,1.605017932829814,1.59818049419,1.5913575237990827,1.5845490229622945,1.5777549927450283,1.5709754340313997,1.5642103475914728,1.557459735226637,1.5507235965591504,1.5440019331249872,1.5372947460115047,1.5306020361016281,1.5239238042983456,1.5172600551139896,1.510610971685532,1.5039768512177123,1.4973567121729936,1.490750919217033,1.4841596236581835,1.477582762293844,1.4710203913236135,1.4644725051446932,1.4579391071507422,1.4514201968301064,1.444915781075788,1.4384258517275283,1.431950415385997,1.4254894834889973,1.419043037359679,1.4126111158878134,1.406193648653601,1.3997906834576908,1.393402212363137,1.3870282372147593,1.3806687698728652,1.3743237911673283,1.3679933151452153,1.3616773390462982,1.3553758656841655,1.3490888945688366,1.3428164334119694,1.3365584713158314,1.3303150169816937,1.3240860771724352,1.3178716517133362,1.3116717187690228,1.3054863311433151,1.2993154195913057,1.29315901703413,1.2870171280603508,1.2808897551955356,1.2747769365559543,1.2686786024068533,1.2625948255425647,1.2565255156480881,1.2504707166922646,1.244430457157743,1.238404696368532,1.2323934687303748,1.22639675522258,1.2204145647359732,1.2144469013404833,1.2084937524610282,1.202555131055707,1.196631070309962,1.1907215084009903,1.1848264716964394,1.1789459579347117,1.1730799784381283,1.167228524635503,1.1613916034774094,1.155569226666352,1.1497613641185958,1.1439680480266279,1.1381892776137257,1.1324250173184196,1.1266753187662404,1.120940131883944,1.115219486457896,1.1095133898876317,1.103821824886002,1.0981448003296712,1.092482314353217,1.0868343721365243,1.081200975426091,1.0755821222956143,1.0699778102536537,1.064388050338083,1.0588128323069173,1.053252160388184,1.0477060382271628,1.0421744663338846,1.036657442244412,1.0311549727149842,1.0256670508519452,1.020193684442149,1.0147348689796132,1.009290611446164,1.003860913665066,0.9984457643151494,0.9930451713842525,0.9876591363733614,0.9822876691664075,0.9769307574632685,0.9715884017131285,0.9662606248089275,0.9609473905376948,0.9556487329420325,0.9503646250768403,0.9450950822010091,0.9398401047025509,0.9345996933543465,0.9293738614900037,0.9241625851926422,0.918965880638116,0.9137837418435005,0.9086161919412936,0.9034631942487374,0.8983247691088329,0.8932009165006445,0.8880916377150001,0.8829969330502235,0.8779168070108693,0.8728512628829339,0.8678003163842971,0.8627639166733364,0.8577420984927578,0.8527348568773278,0.847742195527752,0.8427641150856438,0.8378006163699783,0.832851702520067,0.827917369603923,0.8229976207592791,0.8180924569031708,0.81320187876693,0.808325887161917,0.8034644828747363,0.7986176669654941,0.7937854399857169,0.7889678024249508,0.7841647553918738,0.7793762996619839,0.7746024360194467,0.7698431652528688,0.7650984881387645,0.7603684054753534,0.7556529180569271,0.7509520266674388,0.7462657321053012,0.7415940351318562,0.7369369365324019,0.7322944370789926,0.7276665375475847,0.7230532387357906,0.7184545414043298,0.7138704463191688,0.7093009542528345,0.7047460659944683,0.700205782320229,0.6956801039849814,0.6911690317447359,0.6866725663892272,0.6821907086771023,0.6777234593637305,0.6732708192161523,0.6688327889964891,0.6644093694624688,0.6600005613819698,0.655606365490389,0.6512267825309342,0.6468618132868102,0.6425114585081335,0.6381757189460793,0.6338545953514293,0.6295480884768037,0.6252561990635
