0.	1.	1.
10.101010101010102	0.7940394505014	0.903192392030477
20.202020202020204	0.593672510362953	0.7971278620810421
30.303030303030305	0.42844224937475517	0.7007826879423757
40.40404040404041	0.2967254835968166	0.6155935043524874
50.50505050505051	0.19187016973570978	0.5409513820250617
60.60606060606061	0.1064616004229097	0.475428989014769
70.70707070707071	0.034697430048198766	0.4174584894963001
80.80808080808082	-0.027495966296200384	0.36564336301446987
90.90909090909092	-0.08300584930962798	0.3188263002114194
101.01010101010102	-0.13398639989591213	0.27606403429916304
111.11111111111113	-0.1821858545300382	0.23658090655687403
121.21212121212122	-0.22916300976456325	0.19972265232886896
131.31313131313132	-0.27576363444587937	0.16493446580049184
141.41414141414143	-0.31818557463213687	0.13188422704866345
151.51515151515153	-0.3406438629398018	0.10095856912832363
161.61616161616163	-0.32663617522678057	0.07359983300991527
171.71717171717174	-0.28369114711015125	0.05122953116264401
181.81818181818184	-0.23227741889002448	0.034050297168621416
191.91919191919195	-0.18452545343722926	0.021316904572744672
202.02020202020205	-0.14347382750509294	0.012079606711050636
212.12121212121215	-0.10895523658842494	0.005518597440150216
222.22222222222226	-0.08014543925377839	0.0009899297473276575
232.32323232323236	-0.056166772050749214	-0.0020004123301425444
242.42424242424244	-0.03624146960188964	-0.003829353658754107
252.52525252525254	-0.019728483782202794	-0.004785135489433358
262.62626262626264	-0.006123675511880241	-0.005089583088149631
272.72727272727275	0.0048917658861011015	-0.0049161156596900825
282.82828282828285	0.013259392466002794	-0.004407898121065599
292.92929292929296	0.01837286982411902	-0.003699952650280659
303.03030303030306	0.01958128989329585	-0.002933047683678516
313.13131313131316	0.017376114203287024	-0.0022352205132344836
323.23232323232327	0.013585482206250865	-0.0016802019120019374
333.33333333333337	0.010001122772417034	-0.0012738747478798931
343.4343434343435	0.007341869616468402	-0.000983721787463113
353.5353535353536	0.005517063456884311	-0.000773559303854707
363.6363636363637	0.00424794664691659	-0.0006174543933176744
373.7373737373738	0.003332343422254281	-0.0004989676486914252
383.8383838383839	0.0026523850376076246	-0.0004075161633492977
393.939393939394	0.0021371241859059055	-0.00033595885263844186
